NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
69839591,SPS SUBULUSSALAM,SPS,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/151664C0-1E45-469F-97B2-E372B2EE8CA8,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839592,SPS Bunga Soka,SPS,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD8FE55E-96D5-4D03-BDD0-204A8630A724,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839593,SPS CEMPAKA,SPS,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1487381-365A-4AA0-990B-1D67E050EC54,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839597,SPS KRIYAN,SPS,Kec. Lemahwungkuk,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3CC4CA8-8D57-4AC0-A3E7-681EEC492FF5,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839598,SPS LATULIP,SPS,Kec. Lemahwungkuk,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43D7A1CC-FE00-48D4-959B-8071FEE2A6B4,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839599,SPS AL ISLAMIYAH,SPS,Kec. Lemahwungkuk,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DACE131A-0579-4469-B496-D530BBB1BD7F,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839602,SPS NUSA INDAH,SPS,Kec. Lemahwungkuk,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DA6C0B0-E7A8-44DA-AFAE-35DDCF021A15,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839605,SPS HARUM MANIS,SPS,Kec. Pekalipan,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE35F4AC-1435-4268-A4CA-DCE0A45A5127,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839607,SPS Mawar,SPS,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A0B844A-489B-45F0-B574-7CB35FEFB925,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839608,SPS KENANGA,SPS,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E2A4B26-7F81-4824-9B53-E4F5BB5A2746,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839609,SPS KARTINI,SPS,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25CD434D-EB15-4305-9EE7-B21FAA638CCD,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69839611,SPS SITI FATIMAH,SPS,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/877831E3-3AB4-4F4A-B4A4-3FFEF78F2B6F,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69867032,SPS TAMANSARI,SPS,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5083E9E8-39A4-4611-8F58-64E9FA9EB04B,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69929111,SPS BUNGA TERATAI,SPS,Kec. Lemahwungkuk,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24AACC5E-4594-4FE6-9C85-4F5E01ABB7B2,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
69964546,SPS HUSNUL KHOTIMAH,SPS,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4D1235F-F094-428F-B16E-BFDA28D8E55A,Ginawati Limansah,Iin Yuningsih,Belum Tersedia,45123,,45123,AHU-380-AH.020.0.Tahun 2011,22 Dec 2015,,,2016-10-12,PEDIDIKAN PKK KOTA CIREBON,AI2496
P2964250,PKBM Insan Mandiri,PKBM,Kec. Kota Bogor Timur,Kota Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA19D3FF-FE9D-4C4F-A387-87D4624A58F1,"DANIAL, S.H.",AEPULLOH,-,16141,yayasaninsanmandiri@yahoo.com,16141,15,08 Nov 2022,0,AHU-0023660.AH.01.04.TAHUN 2016,2022-11-16,YAYASAN NADA INSAN MANDIRI,AX6241
69956460,TK AL HAKIM,TK,Kec. Jati Sampurna,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED57C323-6EB0-4F49-9D77-2F5C3BAE7934,Nanang Najmudin S.Pd,Nanang Najmudin,-,,,,09,19 Jan 2016,,AHU-003421.AH.01.04.Tahun 2016,2016-01-20,YASAYAN AL HAKIM JATISAMPURNA,AA5399
69802576,KB AL IHYA,KB,Kec. Pondokgede,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38ABC74B-B885-4106-96D1-D94BC139A301,"Kh Bahruddin Abd Djalil, Lc",,0218477140,17411,alihya_paud@yahoo.com,17411,02,27 Feb 2003,003/PN LN/2003,003/SKBN/2003,2003-02-27,Al ihya,AD7307
69839533,KB Baiturrahim Merapi,KB,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/972A5335-4E1A-4477-8D79-93E7BAA85113,Ikin Sodikin,,Belum Tersedia,45142,,45142,09,25 Sep 2016,09,09,2016-09-25,BAITURRAHIM MERAPI,AI2497
70009323,TK CENDIKIA,TK,Kec. Jati Sampurna,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E2548B7-8DD5-4C03-8779-E90322B4F329,AIRFAN KURNIA WIDJAJA,Iksan Kurnia wijaya,-,17433,aficendikiasalwa@gmail.com,17433,04,18 Aug 2020,0,AHU-0014261.AH.01.04 Tahun 2020,2020-08-26,YAYASAN AFI CENDIKIA SALWA,AX0557
20269738,SD IT AL-FALAH,SD,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/300D6715-DDF8-E111-863F-5553F80496CF,"Erris Januar, SE",BUDI ABDILLAH,02313347648,45143,sdit_alfalah_crb@yahoo.com,45143,07,18 May 2007,AHU-0000660.AH.01.05.TAHUN 2020,AHU-0000660.AH.01.05.TAHUN 2020,2020-08-11,Ukhuwah Islamiyah Al Falah,AI2499
70005815,SMPIT AL FALAH,SMP,Kec. Harjamukti,Kota Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B52F9224-6B4E-469B-8559-1D5A4733C8BC,"Erris Januar, SE",BUDI ABDILLAH,02313347648,45143,sdit_alfalah_crb@yahoo.com,45143,07,18 May 2007,AHU-0000660.AH.01.05.TAHUN 2020,AHU-0000660.AH.01.05.TAHUN 2020,2020-08-11,Ukhuwah Islamiyah Al Falah,AI2499
